slug,title,word_count,under_400_words,generic_phrases,generic_phrase_count,templated_opening_shared_with_n,missing_image,is_illustration_not_photo,duplicate_image_with,cuisine,category
halloumi-wrap,Grilled Halloumi Wrap,677,,,0,,,,,Greek,Quick Meals
lentil-walnut-ragu,Lentil and Walnut Ragù,677,,,0,,,,,Italian,Dinner
pork-pie,Melton Mowbray Pork Pie,677,,,0,,,,,British,Baking
swedish-meatballs,Swedish Meatballs,677,,,0,,,,,Swedish,Dinner
tom-yum-goong,Tom Yum Goong,678,,,0,,,,,Thai,Healthy
yogurt-marinated-chicken-skewers,Yoghurt-Marinated Chicken Skewers,678,,,0,,,,,Greek,Dinner
ayam-masak-merah,Ayam Masak Merah,679,,,0,,,,,Malaysian,Dinner
beggars-chicken,Beggar's Chicken,679,,,0,,,,,Chinese,Dinner
coxinha,Coxinha,679,,,0,,,,,Brazilian,Appetizers
jambalaya,Louisiana Jambalaya,679,,,0,,,,,American,Dinner
yong-tau-foo,Yong Tau Foo,679,,,0,,,,,Chinese,Dinner
chicken-adobo,Chicken Adobo,680,,,0,,,,,Filipino,Dinner
francesinha,Francesinha,680,,,0,,,,,Portuguese,Dinner
kale-caesar,Kale Caesar Salad,680,,,0,,,,,American,Healthy
simnel-cake,Simnel Cake,680,,,0,,,,,British,Holiday Specials
falafel,Crispy Falafel,681,,,0,,,,,Middle Eastern,Lunch
fasolada,Fasolada,681,,,0,,,,,Greek,Healthy
iskender-kebab,İskender Kebab,681,,,0,,,,,Turkish,Dinner
ranch-dressing,Buttermilk Ranch Dressing,681,,,0,,,,,American,Appetizers
kottu-roti,Kottu Roti,682,,,0,,,,,Sri Lankan,Dinner
lahmacun,Lahmacun,682,,,0,,,,,Turkish,Baking
pupusas,Pupusas,682,,,0,,,,,Salvadoran,Lunch
singapore-noodles,Singapore Noodles,682,,,0,,,,,Chinese,Dinner
bandeja-paisa,Bandeja Paisa,683,,,0,,,,,Colombian,Dinner
challah,Challah,683,,,0,,,,,Israeli,Baking
lemon-bars,Lemon Bars,683,,,0,,,,,American,Baking
hot-and-sour-soup,Hot and Sour Soup,684,,,0,,,,,Chinese,Lunch
shrimp-and-grits,Shrimp and Grits,684,,,0,,,,,American,Dinner
tiramisu,Classic Tiramisu,684,,,0,,,,,Italian,Desserts
vada-pav,Vada Pav,684,,,0,,,,,Indian,Lunch
salmon-quinoa-bowl,Baked Salmon and Quinoa Bowl,686,,,0,,,,,American,Healthy
bulgogi,Beef Bulgogi,687,,,0,,,,,Korean,Dinner
eggs-benedict,Eggs Benedict,687,,,0,,,,,American,Breakfast
meatloaf,Classic Meatloaf,687,,,0,,,,,American,Dinner
mince-pies,Mince Pies,687,,,0,,,,,British,Holiday Specials
potato-gnocchi,Potato Gnocchi with Sage Butter,687,,,0,,,,,Italian,Dinner
spiced-lamb-lettuce-cups,Spiced Lamb Lettuce Cups,687,,,0,,,,,Lebanese,Dinner
sukiyaki,Sukiyaki,687,,,0,,,,,Japanese,Dinner
bangers-and-mash,Bangers and Mash with Onion Gravy,688,,,0,,,,,British,Dinner
galette-des-rois,Galette des Rois,688,,,0,,,,,French,Holiday Specials
ackee-and-saltfish,Ackee and Saltfish,689,,,0,,,,,Jamaican,Breakfast
beef-stew,Hearty Beef Stew,689,,,0,,,,,American,Dinner
fish-and-chips,Beer-Battered Fish and Chips,689,,,0,,,,,British,Dinner
hummus,Silky Hummus,689,,,0,,,,,Middle Eastern,Appetizers
migas,Migas Extremeñas,689,,,0,,,,,Spanish,Breakfast
beef-stroganoff,Beef Stroganoff,690,,,0,,,,,Russian,Dinner
cinnamon-rolls,Overnight Cinnamon Rolls,690,,,0,,,,,American,Baking
garlic-prawn-courgette-noodles,Garlic Prawns with Courgette Noodles,690,,,0,,,,,Italian,Dinner
lion-head-meatballs,Lion's Head Meatballs,690,,,0,,,,,Chinese,Dinner
salisbury-steak,Salisbury Steak,690,,,0,,,,,American,Dinner
sesame-peanut-noodles,Sesame Peanut Noodles,690,,,0,,,,,Chinese,Quick Meals
brioche,Brioche Loaf,691,,,0,,,,,French,Baking
cuban-sandwich,Cuban Sandwich,691,,,0,,,,,Cuban,Lunch
wonton-soup,Wonton Soup,691,,,0,,,,,Chinese,Lunch
chow-mein,Chicken Chow Mein,692,,,0,,,,,Chinese,Quick Meals
queso-fundido,Queso Fundido,692,,,0,,,,,Mexican,Appetizers
shrimp-scampi,Shrimp Scampi,692,,,0,,,,,Italian,Quick Meals
focaccia,Rosemary Focaccia,693,,,0,,,,,Italian,Baking
pissaladiere,Pissaladière,693,,,0,,,,,French,Appetizers
sri-lankan-fish-curry,Sri Lankan Fish Curry,693,,,0,,,,,Sri Lankan,Dinner
japanese-cheesecake,Japanese Cotton Cheesecake,694,,,0,,,,,Japanese,Desserts
koshari,Egyptian Koshari,694,,,0,,,,,Egyptian,Healthy
meatball-sub,Meatball Sub,694,,,0,,,,,American,Lunch
chocolate-chip-muffins,Chocolate Chip Muffins,695,,,0,,,,,American,Breakfast
chocolate-souffle,Chocolate Soufflé,695,,,0,,,,,French,Desserts
doro-wat,Doro Wat,695,,,0,,,,,Ethiopian,Dinner
strawberry-shortcake,Strawberry Shortcake,695,,,0,,,,,American,Desserts
haleem,Haleem,696,,,0,,,,,Pakistani,Dinner
japanese-milk-bread,Japanese Milk Bread (Shokupan),696,,,0,,,,,Japanese,Baking
shui-zhu-fish,Shui Zhu Fish,696,,,0,,,,,Chinese,Dinner
arroz-de-marisco,Arroz de Marisco,697,,,0,,,,,Portuguese,Dinner
california-roll,California Roll,697,,,0,,,,,Japanese,Lunch
korean-fried-chicken,Korean Fried Chicken,697,,,0,,,,,Korean,Dinner
palak-paneer,Palak Paneer,697,,,0,,,,,Indian,Dinner
roast-lamb-mint-sauce,Roast Lamb with Mint Sauce,697,,,0,,,,,British,Dinner
roasted-tomato-basil-soup,Roasted Tomato and Basil Soup,697,,,0,,,,,Italian,Lunch
sundubu-jjigae,Sundubu Jjigae,697,,,0,,,,,Korean,Dinner
broccoli-cheddar-soup,Broccoli Cheddar Soup,698,,,0,,,,,American,Lunch
caesar-salad,Caesar Salad,698,,,0,,,,,American,Lunch
tomato-egg-stir-fry,Tomato and Egg Stir-Fry,698,,,0,,,,,Chinese,Quick Meals
ash-reshteh,Ash Reshteh,699,,,0,,,,,Persian,Lunch
char-siu-bao,Char Siu Bao,699,,,0,,,,,Chinese,Appetizers
chicken-piccata,Chicken Piccata,699,,,0,,,,,Italian,Dinner
coffee-cake,Cinnamon Streusel Coffee Cake,699,,,0,,,,,American,Breakfast
som-tam,Som Tam (Green Papaya Salad),699,,,0,,,,,Thai,Healthy
chicken-parmigiana,Chicken Parmigiana,700,,,0,,,,,Italian,Dinner
cioppino,Cioppino,700,,,0,,,,,American,Dinner
eggs-florentine,Eggs Florentine,700,,,0,,,,,French,Breakfast
gratin-dauphinois,Gratin Dauphinois,700,,,0,,,,,French,Dinner
larb-gai,Larb Gai,701,,,0,,,,,Thai,Healthy
moroccan-chicken-tagine,Moroccan Chicken Tagine,701,,,0,,,,,Moroccan,Dinner
chicken-tagine-olives,Chicken Tagine with Olives,702,,,0,,,,,Moroccan,Dinner
kombucha,Kombucha,702,,,0,,,,,International,Drinks
quick-chickpea-curry,Quick Chickpea Curry,702,,,0,,,,,Indian,Quick Meals
apple-pie,Deep-Dish Apple Pie,703,,,0,,,,,American,Desserts
baguette,French Baguette,703,,,0,,,,,French,Baking
black-forest-cake,Black Forest Cake,703,,,0,,,,,German,Desserts
oatmeal-raisin-cookies,Oatmeal Raisin Cookies,703,,,0,,,,,American,Baking
okonomiyaki,Osaka Okonomiyaki,703,,,0,,,,,Japanese,Dinner
sticky-toffee-pudding,Sticky Toffee Pudding,704,,,0,,,,,British,Desserts
thai-fried-rice,Thai Pineapple Fried Rice,704,,,0,,,,,Thai,Quick Meals
coconut-dal,Coconut Dal,705,,,0,,,yes,,Sri Lankan,Dinner
jamaican-patty,Jamaican Beef Patty,705,,,0,,,,,Jamaican,Lunch
millionaire-shortbread,Millionaire's Shortbread,705,,,0,,,,,Scottish,Baking
shakshuka-verde,Green Shakshuka,705,,,0,,,,,Israeli,Breakfast
cumin-lamb,Xinjiang Cumin Lamb,706,,,0,,,,,Chinese,Dinner
baked-chicken-breast,Juicy Baked Chicken Breast,707,,,0,,,,,American,Dinner
chicken-karaage,Chicken Karaage,707,,,0,,,,,Japanese,Appetizers
pav-bhaji,Pav Bhaji,707,,,0,,,,,Indian,Lunch
pozole-rojo,Pozole Rojo,707,,,0,,,,,Mexican,Dinner
pumpkin-pie,Classic Pumpkin Pie,707,,,0,,,,,American,Holiday Specials
wonton-noodle-soup,Wonton Noodle Soup,707,,,0,,,,,Chinese,Lunch
shogayaki,Pork Shogayaki,708,,,0,,,,,Japanese,Quick Meals
char-kway-teow,Char Kway Teow,709,,,0,,,,,Malaysian,Dinner
chicken-kiev,Chicken Kiev,709,,,0,,,,,Ukrainian,Dinner
dal-makhani,Dal Makhani,709,,,0,,,,,Indian,Dinner
risotto-alla-milanese,Risotto alla Milanese,709,,,0,,,,,Italian,Dinner
split-pea-soup,Split Pea and Ham Soup,709,,,0,,,,,American,Lunch
sweet-potato-black-bean-tacos,Sweet Potato and Black Bean Tacos,709,,,0,,,,,Mexican,Healthy
beef-empanadas,Beef Empanadas,710,,,0,,,,,Argentinian,Appetizers
miso-ramen,Miso Ramen,710,,,0,,,,,Japanese,Dinner
bundt-cake,Sour Cream Bundt Cake,711,,,0,,,,,American,Baking
chicken-feet-black-bean,Chicken Feet in Black Bean Sauce,711,,,0,,,,,Chinese,Appetizers
moqueca,Moqueca Baiana,711,,,0,,,,,Brazilian,Dinner
tartiflette,Tartiflette,711,,,0,,,,,French,Dinner
cauliflower-chicken-fried-rice,Chicken Cauliflower Fried Rice,712,,,0,,,,,Chinese,Dinner
honey-glazed-ham,Honey Glazed Ham,712,,,0,,,,,American,Holiday Specials
carnitas,Slow-Braised Carnitas,713,,,0,,,,,Mexican,Dinner
scallion-oil-noodles,Scallion Oil Noodles,713,,,0,,yes,,,Chinese,Quick Meals
chana-masala,Chana Masala,714,,,0,,,,,Indian,Healthy
mille-feuille,Mille-Feuille,714,,,0,,,,,French,Desserts
new-york-cheesecake,New York Cheesecake,714,,,0,,,,,American,Desserts
paneer-tikka,Paneer Tikka,714,,,0,,,,,Indian,Appetizers
blanquette-de-veau,Blanquette de Veau,715,,,0,,,,,French,Dinner
cassoulet,Cassoulet de Toulouse,715,,,0,,,,,French,Dinner
chocolate-mousse,Chocolate Mousse,715,,,0,,,,,French,Desserts
jollof-rice,Jollof Rice,715,,,0,,,,,Nigerian,Dinner
lo-mein,Chicken Lo Mein,715,,,0,,,,,Chinese,Quick Meals
stuffed-peppers,Greek Stuffed Peppers,715,,,0,,,,,Greek,Healthy
cha-gio,Chả Giò,716,,,0,,,,,Vietnamese,Appetizers
katsu-curry,Katsu Curry,716,,,0,,,,chicken-katsu-curry,Japanese,Dinner
beef-noodle-soup,Taiwanese Beef Noodle Soup,717,,,0,,,,,Taiwanese,Dinner
tuna-casserole,Tuna Noodle Casserole,717,,,0,,,,,American,Dinner
goi-cuon,Gỏi Cuốn (Fresh Spring Rolls),718,,,0,,,,,Vietnamese,Appetizers
pastitsio,Pastitsio,718,,,0,,,,,Greek,Dinner
coq-au-vin,Coq au Vin,719,,,0,,,,,French,Dinner
corned-beef-and-cabbage,Corned Beef and Cabbage,719,,,0,,,,,Irish,Dinner
scallion-pancakes,Scallion Pancakes,719,,,0,,,,,Chinese,Appetizers
baked-ziti,Baked Ziti,720,,,0,,,,,American,Dinner
sourdough-bread,Artisan Sourdough Bread,720,,,0,,,,,American,Baking
tandoori-chicken,Tandoori Chicken,720,,,0,,,,,Indian,Dinner
angel-food-cake,Angel Food Cake,722,,,0,,,,,American,Desserts
pabellon-criollo,Pabellón Criollo,723,,,0,,,,,Venezuelan,Dinner
beef-and-broccoli,Beef and Broccoli,724,,,0,,,,,Chinese,Quick Meals
liangpi,Liangpi,724,,,0,,,,,Chinese,Lunch
piri-piri-chicken,Piri Piri Chicken,724,,,0,,,,,Portuguese,Dinner
steak-and-ale-pie,Steak and Ale Pie,725,,,0,,,,,British,Dinner
boston-cream-pie,Boston Cream Pie,726,,,0,,,,,American,Desserts
macarons,French Macarons,727,,,0,,,,,French,Desserts
rou-jia-mo,Rou Jia Mo,728,,,0,,,,,Chinese,Lunch
arancini,Sicilian Arancini,729,,,0,,,,,Italian,Appetizers
ca-kho-to,Cá Kho Tộ,730,,,0,,,,,Vietnamese,Dinner
thai-red-curry,Thai Red Curry,730,,,0,,,,,Thai,Dinner
baingan-bharta,Baingan Bharta,731,,,0,,,,,Indian,Healthy
chicken-marsala,Chicken Marsala,731,,,0,,,,,Italian,Dinner
egg-fried-rice,Egg Fried Rice,731,,,0,,,,,Chinese,Quick Meals
tempura,Crispy Vegetable Tempura,731,,,0,,,,,Japanese,Appetizers
thai-green-curry,Thai Green Curry,731,,,0,,,,,Thai,Dinner
patatas-bravas,Patatas Bravas,732,,,0,,,,,Spanish,Appetizers
mapo-tofu,Mapo Tofu,733,,,0,,,,,Chinese,Dinner
quiche-lorraine,Quiche Lorraine,733,,,0,,,,,French,Lunch
samosas,Punjabi Samosas,733,,,0,,,,,Indian,Appetizers
sweet-and-sour-pork,Sweet and Sour Pork,733,,,0,,,,,Chinese,Dinner
kerala-fish-curry,Kerala Fish Curry,734,,,0,,,,,Indian,Dinner
nihari,Nihari,734,,,0,,,,,Pakistani,Dinner
cottage-pie,Cottage Pie,735,,,0,,,,,British,Dinner
dakgalbi,Dakgalbi,735,,,0,,,,,Korean,Dinner
black-bean-soup,Cuban Black Bean Soup,736,,,0,,,,,Cuban,Healthy
chicken-satay,Chicken Satay,736,,,0,,,,,Indonesian,Appetizers
french-onion-soup,French Onion Soup,736,,,0,,,,,French,Dinner
galbi,Galbi (Korean Short Ribs),736,,,0,,,,,Korean,Dinner
jackfruit-tacos,Pulled Jackfruit Tacos,736,,,0,,,,,Mexican,Dinner
malai-kofta,Malai Kofta,736,,,0,,,,,Indian,Dinner
mei-cai-kou-rou,Mei Cai Kou Rou,737,,,0,,,,,Chinese,Dinner
ceviche,Peruvian Ceviche,738,,,0,,,,,Peruvian,Appetizers
moules-marinieres,Moules Marinières,738,,,0,,,,,French,Dinner
paella-valenciana,Paella Valenciana,738,,,0,,,,,Spanish,Dinner
roast-turkey,Herb-Butter Roast Turkey,738,,,0,,,,,American,Holiday Specials
frittata,Vegetable Frittata,739,,,0,,,,,Italian,Breakfast
spaghetti-bolognese,Spaghetti Bolognese,740,,,0,,,,,Italian,Dinner
christmas-pudding,Christmas Pudding,741,,,0,,,,,British,Holiday Specials
aloo-paratha,Aloo Paratha,742,,,0,,,,,Indian,Breakfast
char-siu,Char Siu Pork,742,,,0,,,,,Chinese,Dinner
dal-tadka,Dal Tadka,744,,,0,,,,,Indian,Healthy
jamaican-curry-goat,Jamaican Curry Goat,744,,,0,,,,,Jamaican,Dinner
southern-fried-chicken,Southern Fried Chicken,744,,,0,,,,,American,Dinner
basque-cheesecake,Burnt Basque Cheesecake,745,,,0,,,,,Spanish,Desserts
jerk-chicken,Jamaican Jerk Chicken,747,,,0,,,,,Jamaican,Dinner
squash-soup,Roasted Butternut Squash Soup,748,,,0,,,,,American,Healthy
laksa,Curry Laksa,749,,,0,,,,,Malaysian,Dinner
lamb-mandi,Lamb Mandi,749,,,0,,,,,Middle Eastern,Holiday Specials
feijoada,Feijoada Brasileira,750,,,0,,,,,Brazilian,Holiday Specials
naengmyeon,Mul Naengmyeon,750,,,0,,,,,Korean,Healthy
banh-mi,Bánh Mì,751,,,0,,,,,Vietnamese,Lunch
salt-and-pepper-squid,Salt and Pepper Squid,751,,,0,,,,,Chinese,Appetizers
sugar-cookies,Cut-Out Sugar Cookies,751,,,0,,,,,American,Baking
twice-cooked-pork,Twice-Cooked Pork,751,,,0,,,,,Chinese,Dinner
idli-sambar,Idli Sambar,752,,,0,,,,,Indian,Breakfast
roast-beef-yorkshire,Roast Beef and Yorkshire Puddings,752,,,0,,,,,British,Holiday Specials
sheng-jian-bao,Sheng Jian Bao,752,,,0,,,,,Chinese,Appetizers
butter-chicken,Butter Chicken (Murgh Makhani),753,,,0,,,,,Indian,Dinner
chicken-korma,Chicken Korma,753,,,0,,,,,Indian,Dinner
general-tsos-chicken,General Tso's Chicken,753,,,0,,,,,Chinese,Dinner
spring-rolls,Crispy Spring Rolls,753,,,0,,,,,Chinese,Appetizers
new-england-clam-chowder,New England Clam Chowder,754,,,0,,,,,American,Lunch
steak-frites,Steak Frites,754,,,0,,,,,French,Dinner
mushroom-stroganoff,Mushroom Stroganoff,755,,,0,,,,,Russian,Dinner
green-bean-casserole,Green Bean Casserole,756,,,0,,,,,American,Holiday Specials
congee,Century Egg Congee,757,,,0,,,,,Chinese,Breakfast
shepherds-pie,Shepherd's Pie,757,,,0,,,,,British,Dinner
chicken-enchiladas,Chicken Enchiladas Rojas,758,,,0,,,,,Mexican,Dinner
cochinita-pibil,Cochinita Pibil,759,,,0,,,,,Mexican,Dinner
orange-chicken,Orange Chicken,759,,,0,,,,,Chinese,Dinner
kimchi,Napa Cabbage Kimchi,760,,,0,,,,,Korean,Appetizers
croissants,Butter Croissants,762,,,0,,,,,French,Baking
peking-duck,Peking Duck,762,,,0,,,,,Chinese,Holiday Specials
beef-rendang,Beef Rendang,764,,,0,,,,,Indonesian,Dinner
beef-wellington,Beef Wellington,764,,,0,,,,,British,Holiday Specials
black-pepper-beef,Black Pepper Beef,764,,,0,,,,,Chinese,Quick Meals
nasi-goreng,Nasi Goreng,764,,,0,,,,,Indonesian,Quick Meals
gyoza,Pork Gyoza,765,,,0,,,,,Japanese,Appetizers
hong-shao-rou,Red-Braised Pork Belly,765,,,0,,,,,Chinese,Dinner
rajma,Rajma Masala,765,,,0,,,,,Indian,Healthy
tofu-edamame-stir-fry,Tofu and Edamame Stir-Fry,765,,,0,,,yes,,Chinese,Dinner
sesame-chicken,Sesame Chicken,767,,,0,,,,,Chinese,Dinner
chicken-pot-pie,Chicken Pot Pie,769,,,0,,,,,American,Dinner
chilli-crab,Singapore Chilli Crab,769,,,0,,,,,Singaporean,Dinner
dan-dan-noodles,Dan Dan Noodles,771,,,0,,,,,Chinese,Dinner
zucchini-lasagna,Courgette Lasagne,771,,,0,,,,,Italian,Dinner
hyderabadi-biryani,Hyderabadi Biryani,772,,,0,,,,,Indian,Dinner
tofu-katsu-curry,Tofu Katsu Curry,772,,,0,,,,,Japanese,Dinner
buche-de-noel,Bûche de Noël,773,,,0,,,,,French,Holiday Specials
bouillabaisse,Marseille Bouillabaisse,775,,,0,,,,,French,Dinner
kung-pao-chicken,Kung Pao Chicken,776,,,0,,,,,Chinese,Dinner
chicken-tikka-masala,Chicken Tikka Masala,778,,,0,,,,,Indian,Dinner
khao-soi,Khao Soi,778,,,0,,,,,Thai,Dinner
prime-rib,Prime Rib Roast,779,,,0,,,,,American,Holiday Specials
fruit-tart,French Fruit Tart,781,,,0,,,,,French,Desserts
misal-pav,Misal Pav,781,,,0,,,,,Indian,Appetizers
pad-thai,Pad Thai,781,,,0,,,,,Thai,Dinner
bun-cha,Bún Chả,783,,,0,,,,,Vietnamese,Dinner
eclairs,Chocolate Éclairs,783,,,0,,,,,French,Desserts
gumbo,Chicken and Sausage Gumbo,783,,,0,,,,,American,Dinner
masala-dosa,Masala Dosa,784,,,0,,,,,Indian,Breakfast
lamb-vindaloo,Goan Lamb Vindaloo,785,,,0,,,,,Indian,Dinner
lobster-bisque,Lobster Bisque,786,,,0,,,,,French,Dinner
aussie-meat-pie,Australian Meat Pie,787,,,0,,,,,Australian,Lunch
bun-bo-hue,Bún Bò Huế,787,,,0,,,,,Vietnamese,Dinner
chicken-rice-protein-bowl,Chicken and Rice Protein Bowl,788,,,0,,,,,American,Dinner
mission-burrito,Mission-Style Burrito,788,,,0,,,,,Mexican,Lunch
xiao-long-bao,Xiao Long Bao,788,,,0,,,,,Chinese,Appetizers
pan-con-pollo,Pan con Pollo,789,,,0,,,yes,,Salvadoran,Lunch
pad-kra-pao,Pad Kra Pao (Thai Basil Chicken),790,,,0,,,,,Thai,Quick Meals
moussaka,Moussaka,791,,,0,,,,,Greek,Dinner
tacos-al-pastor,Tacos al Pastor,794,,,0,,,,,Mexican,Dinner
beef-bourguignon,Beef Bourguignon,795,,,0,,,,,French,Dinner
chicken-alfredo,Chicken Alfredo,797,,,0,,,,,Italian,Dinner
chicken-katsu-curry,Chicken Katsu Curry,798,,,0,,,,katsu-curry,Japanese,Dinner
chocolate-cake,Classic Chocolate Layer Cake,800,,,0,,,,,American,Desserts
vegan-shepherds-pie,Lentil Shepherd's Pie,800,,,0,,,,,British,Dinner
hainanese-chicken-rice,Hainanese Chicken Rice,801,,,0,,,,,Singaporean,Dinner
pho-bo,Phở Bò (Beef Noodle Soup),803,,,0,,,,,Vietnamese,Dinner
com-tam,Cơm Tấm,806,,,0,,,,,Vietnamese,Dinner
mole-poblano,Mole Poblano,806,,,0,,,,,Mexican,Holiday Specials
birria-tacos,Birria Tacos,807,,,0,,,,,Mexican,Dinner
chicken-tortilla-soup,Chicken Tortilla Soup,814,,,0,,,,,Mexican,Dinner
chicken-biryani,Hyderabadi Chicken Biryani,815,,,0,,,,,Indian,Dinner
pork-dumplings,Steamed Pork Dumplings,815,,,0,,,,,Chinese,Appetizers
tamales,Pork Tamales,815,,,0,,,,,Mexican,Holiday Specials
roast-goose,Roast Goose,821,,,0,,,,,German,Holiday Specials
margherita-pizza,Margherita Pizza,824,,,0,,,,,Italian,Dinner
osso-buco,Osso Buco alla Milanese,826,,,0,,,,,Italian,Dinner
spaghetti-carbonara,Spaghetti Carbonara,827,,,0,,,,,Italian,Dinner
chole-bhature,Chole Bhature,842,,,0,,,,,Indian,Lunch
tonkotsu-ramen,Tonkotsu Ramen,849,,,0,,,,,Japanese,Dinner
garlic-focaccia,Garlic Confit Focaccia,866,,,0,,,,,Italian,Baking
lasagna-bolognese,Lasagna Bolognese,877,,,0,,,,,Italian,Dinner
